Feat0,Feat1,Feat2,Feat3,Feat4,Feat5,Feat6,AGE,RID,Year
8.539846339494607,-7.91176880903168,7.954633867437412,-3.806040795532011,3.1549022164003078,1.9663263831797073,-2.727516655623517,45,0,0
7.954214783501719,-8.271774209009871,6.1986020271066264,-4.087649537911703,3.8219008832577117,1.9773577939919575,-1.8552776996906502,46,0,1
8.097356039992516,-7.719686807441959,6.50520243488638,-3.1664837679233746,2.0038620119083568,2.4927941121157664,-1.8701968557292672,47,0,2
7.9749520954075255,-7.823995932028636,6.019693361837833,-3.305743993035355,3.055316617402585,1.1056381171981278,-2.3456433097957325,48,0,3
8.219776936553345,-7.755632959474442,6.156513161661058,-3.0627030197922944,2.4882450887682186,1.9227070226683498,-1.069937216150369,49,0,4
8.896882018578486,-7.925112661477457,6.106305268137656,-3.1586639212121743,2.8189856192315053,1.474342185143769,-1.8124533975851207,50,0,5
-0.06872119799962154,0.32325663635684315,0.2250555687457943,0.22013872793647793,-0.09892419569971582,-0.3226852373279177,0.3671410222754197,43,1,0
-0.060335184856548416,0.30091592460813477,0.2516903944129939,0.22146075555265363,-0.08220450027931772,-0.31605819158882836,0.28215449965140327,44,1,1
-0.0012087909501943678,0.2713475782810088,0.20359070625284337,0.20226014050289368,-0.056597523320307055,-0.32422933097288215,0.27828469732649946,45,1,2
0.05595378881187822,0.2733658564773335,0.25594124120386513,0.24217350033186116,-0.11369692088964843,-0.2899947802462412,0.310268916494988,46,1,3
0.09167342902898333,0.22275301647359327,0.24590274359292474,0.16221942193339478,-0.05953805080963889,-0.3777576672366366,0.2692380666785677,47,1,4
0.1395009133471526,0.14702760182614974,0.3069970765988974,0.189001367390244,-0.1156894928053433,-0.2935231422616847,0.3548006573222633,48,1,5
-5.146668705732656,3.661764721935686,-3.6073103468674335,1.5011364211779212,-2.3626120467367753,-1.498300128543324,2.3941899354004654,59,2,0
-4.644241552525578,4.372298747716444,-2.8781298454114244,1.5694003914451817,-2.45204796202993,-1.9934177859206588,1.205603663910724,60,2,1
-4.98868478577724,3.874707141820925,-3.436635190894167,1.1629363057048352,-1.7324349403340245,-2.0726103355758485,1.6948501287045912,61,2,2
-5.059364458232503,4.205587967337698,-3.0604896847292005,1.4482485911836847,-2.580024745997474,-1.5296690919863472,1.7640447938279449,62,2,3
-4.681049939720133,4.301268957591817,-3.320500028983448,1.287243936803506,-2.0136608102008533,-2.156863067622658,1.2475559726118455,63,2,4
-4.626919991035195,3.928881696667029,-3.4111016708255977,1.4023150890190503,-2.3357221298557937,-1.735125483015334,1.799804843512057,64,2,5
0.028101469081417613,0.3362969441402475,0.173820232537643,0.38722067883046585,-0.057531570916121,-0.4008464419169013,0.7889385922313311,47,3,0
0.10187156484706923,0.29269136704135734,0.14484225144059854,0.34534795866427953,0.1389403314343503,-0.45392543468651625,0.7628883605316884,48,3,1
0.1445695448481245,0.1924182473487437,0.1851312791456693,0.3259727475978623,0.05871460758969436,-0.34784018722680643,0.7971824582493383,49,3,2
0.21659718702914965,0.18046252776273583,0.2406430333056256,0.32104956302905385,0.09493422383680278,-0.37157814641652515,0.7251149595414608,50,3,3
0.26686779157646867,0.1221661271551969,0.3036923472575429,0.2924126837656663,0.11498869759133232,-0.35152267928559333,0.7151810087123311,51,3,4
0.3897433759232248,0.08302533279196052,0.331375750370926,0.3092006324167132,0.1806008879401001,-0.3673537231031101,0.7462444186616636,52,3,5
-8.731656852866976,7.722011978207229,-4.383469490331794,3.002749170193732,-2.458560909962587,-2.6062308347404453,2.6591296552991674,56,4,0
-8.370728492067194,8.054092769356448,-6.024522042484456,2.532651012013648,-1.8214314540082983,-2.3466134598828274,2.5014192834731,57,4,1
-8.821793728855512,7.722718106877796,-6.288208659842038,3.360887175662145,-3.686391555986499,-1.89637617405889,2.263903012194071,58,4,2
-9.438130990334557,8.074666346664552,-6.0210058132694675,3.5244672807807302,-3.2801972238478436,-3.3081544420650872,1.8189223983327316,59,4,3
-10.363463354907838,8.685520986304073,-6.333178188446458,3.352690683867219,-2.859351809943882,-2.988620861768784,3.151388258777359,60,4,4
-10.634400058766584,9.557111170350312,-6.811216999877213,3.519591796502084,-3.2490015656404982,-2.696119691111229,2.844855740145609,61,4,5
0.7890311517946642,-0.16228246419392264,-0.2690198817889862,-0.3311386540418921,-0.12173096800922553,0.07337414622187137,0.18481357352647007,53,5,0
0.8032284588984173,-0.24863666428480222,-0.18216633963439352,-0.3394334382927362,-0.13042009895230802,0.15398814021425047,0.1113486158878544,54,5,1
0.8852817801663341,-0.2400678873495899,-0.12598690687466943,-0.39419513952238827,-0.07824283033600829,0.11045110531332392,0.05030345090727792,55,5,2
0.9369311941427956,-0.2974058414486857,-0.1531479634055333,-0.42632731935324525,-0.08913271349061583,0.18299308066792988,0.10906401688122014,56,5,3
0.9787106910168017,-0.40398522820827415,-0.11107960614038803,-0.42676093921839897,-0.13870680261903306,0.16036635530682455,-0.00617289965559794,57,5,4
1.0539539247064877,-0.4384581038919635,-0.046111429727679155,-0.4478309916091322,-0.06024565559767488,0.12729617313593933,0.061397101004808316,58,5,5
-8.420223687093827,8.681303707976275,-6.1946772581022245,3.032160355957085,-2.9691946481316016,-2.2847669215397968,2.505736395871611,42,6,0
-9.931990047779717,7.734173169586638,-7.023976737104278,3.233517752801222,-3.3087083294032187,-2.611346311688447,2.217545000347269,43,6,1
-8.993950324707695,9.149908355856393,-6.290558037114287,3.665060001307758,-3.8964651174733307,-2.888316419539637,2.5428935868572062,44,6,2
-9.833626988792268,8.256564741025,-7.402906781332577,3.2726598071466033,-2.896009797054245,-3.3492171944389346,2.8093557867571066,45,6,3
-9.843306464465321,9.030096529456289,-6.706428799797407,3.878238791045338,-4.212319058339359,-2.555834158471079,3.169730657869048,46,6,4
-9.557185098057571,9.058303401813582,-7.335362398582876,3.4846541748209994,-3.0949512138063056,-3.586084462109173,2.4693515146384213,47,6,5
-0.3935342431592201,0.32946366138655314,-0.582775245179334,0.7444496914641683,-0.18561074603164973,-0.6338022549238452,0.23034776656914355,32,7,0
-0.413608811764198,0.2403751837854215,-0.5740892521373766,0.7863553961017443,-0.2678326354669214,-0.6745983093806024,0.21415616836543572,33,7,1
-0.4302205911508915,0.3324369733061314,-0.47694925018043743,0.8093379732649597,-0.2309844906129476,-0.6965961839061713,0.25710952597034875,34,7,2
-0.3506240093420993,0.3125068126251156,-0.5451614636155103,0.7150794647589908,-0.10647255465324576,-0.6849599001505222,0.2608415889537646,35,7,3
-0.3326853553581137,0.26509479452501794,-0.5281982454443375,0.7478310050551281,-0.23254628681546585,-0.6116629434487338,0.28475339196323435,36,7,4
-0.37324991676339686,0.26444337783161154,-0.47252352645630974,0.7971212440428298,-0.20737811133887663,-0.6532059500601622,0.1953687350277256,37,7,5
0.162393696021033,0.6124954105479015,-1.1591507326928903,1.574817047513,-1.3632068646917272,-1.595350583227978,1.9192843635779342,35,8,0
0.3589425803087412,-0.41968095047023124,-0.941960338012175,0.9341390088247151,-0.2887507246773275,-1.533844139805693,1.6135059491813597,36,8,1
2.4389212592028544,-0.5967327291667446,-0.06113912463714057,0.7911374753907096,-0.5995070787708557,-0.692440833879878,1.5269304982205527,37,8,2
1.5354461028690274,-2.5557546250159273,0.11803277522135708,0.39571671114686835,0.08665598085875884,-0.9694630851557977,0.7807121108352046,38,8,3
3.372417411533263,-1.7118577033325555,1.6918297985619022,0.26795468802767014,-0.05530202074447722,-0.46466910018854757,1.005671287834732,39,8,4
3.353801196480108,-3.3715384509094144,1.0007371260572915,-0.5028503701115461,1.275296199138675,-0.520889456709327,0.5579001986604714,40,8,5
0.7121456877662644,-0.7897694033606976,1.119668603563954,-0.07413452552169833,0.46141209515907544,0.3740523329959032,-0.49532493464453164,57,9,0
0.7543409488401313,-0.8044370560957042,1.062573605048578,-0.10790808029770708,0.5476006565314825,0.2910983567409009,-0.5607011891731031,58,9,1
0.7716345533121579,-0.8748987763802124,1.1219198420972565,-0.0978907378879952,0.47236135841831817,0.42907349709254305,-0.47470301322018854,59,9,2
0.7265367047830154,-0.9037227397136278,1.1677421881305923,-0.05320593935985459,0.5226367681715043,0.3531456468264417,-0.613651587618431,60,9,3
0.7284858849973669,-0.8433194869470904,1.2004485513622831,-0.14615105389930527,0.5737951724276235,0.39047967233635894,-0.5391754609184798,61,9,4
0.744469741452516,-0.8720478788073466,1.1325071374600142,-0.12761927559772335,0.5422422949819306,0.3997302839807664,-0.5701820860943375,62,9,5
-1.805912872063222,2.036091447749642,-2.320524213348733,1.0913978156917883,-1.026959947415574,-0.9650438650298458,1.432106323441486,30,10,0
-0.9212275583198318,1.3991651681307227,-1.8831086288936059,1.1001908175382675,-0.9704282015785395,-1.1484944258905672,1.1744922522066434,31,10,1
-0.277133292458243,0.5557992984441094,-1.3260879334796865,0.895520888259595,-0.5462597814324389,-1.1087752364369046,1.3430365693268098,32,10,2
-0.8633800948952156,-0.02228490462966455,-0.6245382463124884,0.5992389948673,-0.21012170871891325,-0.7496841564349699,1.311180376868561,33,10,3
-2.0299680987844577,0.47929493500892956,-0.13695914435933798,0.2048445647037875,0.17635611335063275,-0.4816622202834568,1.0101503553219568,34,10,4
-1.7289574082304409,1.5947422811647212,-0.5799789688835817,-0.028590993013455294,0.32622629327436037,-0.2509692562799057,0.8046571206664525,35,10,5
0.59045658565482,-0.7004969259438805,0.5766669361283847,-0.21290656498465838,-0.018633751265063437,0.36201450691856496,-0.6078130280034859,56,11,0
0.6074749837255887,-0.7807692293666407,0.5106762390238337,-0.21855722138453273,0.02412569359106792,0.4123396268815458,-0.5327686305290273,57,11,1
0.6889798896939157,-0.8198890659434316,0.5952704104447701,-0.22531012953253557,-0.015105004558581183,0.4509510255166311,-0.6081998057741109,58,11,2
0.710952579505868,-0.8482021528929042,0.6478222813570647,-0.26310834642798553,0.05249161690049983,0.44129331292021656,-0.6063950703805046,59,11,3
0.7340104092896665,-0.9457884095942136,0.6493251692339435,-0.2965820068419671,0.05812840934480257,0.43927203378331897,-0.6035644039107548,60,11,4
0.7528035056494482,-0.9067317890614381,0.7673424833933509,-0.2840205036634251,0.01610142507716436,0.4501000365815622,-0.5848602429616508,61,11,5
2.1178061911871686,-2.178680736433399,2.3846247936474843,-1.5956539137843642,1.8395612533329486,1.9748671675956793,-2.138382885403147,54,12,0
3.5772987184454816,-2.0294919640917337,1.7393605222541542,-0.9467313339770943,1.1943571159257809,1.381796237281575,-1.983773958058109,55,12,1
2.317654541715075,-3.3589016307074835,1.6224178774554587,-0.6286143230437092,1.1114168300842813,0.9286037304182169,-1.4437408424762794,56,12,2
1.9794389259816318,-2.195046887250483,2.7209850205257924,-0.6119056073730518,1.2541874682468535,0.8478878564554094,-1.057339482816638,57,12,3
1.4594594491636217,-1.9052063533272037,1.742496615618901,-1.1865523422380668,2.233083866554099,0.9381618821979433,-0.986117467743434,58,12,4
1.1276909245633842,-1.3978233067542603,1.5176350008381037,-0.6748294385707782,0.9141166272477801,1.70346917182477,-1.0593030768377645,59,12,5
1.1633004723143894,-0.921257024822313,0.33474273703288987,-0.5941553090332572,-0.3092555904111084,-0.5471084372117103,0.5247610655198697,45,13,0
1.216524245176574,-1.0805085449153833,0.3815622807193309,-0.6590334028878015,-0.31496045415777973,-0.4889115607045922,0.5094888767095689,46,13,1
1.2911180253285166,-1.0972544729463267,0.476263673639107,-0.6444032576739664,-0.30474721387940296,-0.46393023227689767,0.4570889765244793,47,13,2
1.3326875725336882,-1.1736735380342296,0.49394521495517063,-0.6736724910057025,-0.23519617811152618,-0.47696099500364514,0.44998480336002233,48,13,3
1.3612168870622716,-1.2404708152285855,0.5746914338513733,-0.6950313984366722,-0.19372303081994316,-0.4598655369319117,0.4513440829267574,49,13,4
1.420604064410079,-1.2359314396164258,0.6381684866944348,-0.7371742204070467,-0.18706011876861062,-0.40682388535078373,0.5089240723177215,50,13,5
-11.261055344645818,11.385001928284744,-9.751659999021072,4.975673599200404,-4.3739382193174094,-4.6100760102973615,3.2146462494134123,32,14,0
-11.169340338517783,10.802790896806048,-9.531991741863393,4.970644732447911,-4.89261036057944,-3.484376407855491,3.7955109161724496,33,14,1
-12.365612143832383,10.71091240166477,-9.074968017079968,4.8608858090155795,-4.6908804685475936,-3.8455316593546707,2.797613665303708,34,14,2
-13.221188721268687,11.83642739747053,-8.99689658524771,4.589144565642556,-4.357854131671843,-3.705325927943613,3.1527389628504157,35,14,3
-14.29926854478915,12.647514722724791,-9.896406795889042,4.615304507715674,-4.516568640381426,-3.4196074784768555,3.0056620894483914,36,14,4
-15.63599425883688,13.628182160162892,-10.581888268503036,5.048508212574309,-5.300932527778735,-3.5806181089333484,2.7524630384042057,37,14,5
1.395542676753254,-1.042458594370436,0.6657342151541005,-0.2891047629453075,0.09905056169499368,-0.12778005561119826,-0.23834094612259094,59,15,0
1.3523528319166835,-1.0337414456135021,0.7114017733290315,-0.3015359812793266,0.09207736655047867,-0.0651684906768285,-0.25144418272480784,60,15,1
1.415429451971876,-1.0056767478230868,0.6992229851056797,-0.3955602284193586,0.21967173646404384,-0.0914132176271746,-0.28822256826491516,61,15,2
1.3799451473453581,-1.0487732960091902,0.6822223749574818,-0.3670552263321033,0.10768093171414565,0.01878344441144214,-0.2807820413828118,62,15,3
1.4308982132473549,-1.013634005921324,0.7316198252646613,-0.3392426407383661,0.14133352817703057,-0.10510009826885745,-0.3486019189847913,63,15,4
1.4506624509701762,-1.0715879690704542,0.6822433278289384,-0.35098459905258295,0.19188061014231297,-0.08553591279430131,-0.22118554258717063,64,15,5
9.52003774528296,-8.526801196564628,7.142425595122143,-3.2730216301496142,3.5553883492432696,3.2674743914257496,-3.5653337315212856,63,16,0
9.692527597391253,-8.913858407652773,7.183287876419815,-3.256665182145016,4.059872623985241,2.3284305233098133,-2.813640998474666,64,16,1
10.522642854862362,-9.068436413425314,7.4597167460600255,-3.2966011559112935,4.100850132808287,2.757817015792071,-2.0315409051414663,65,16,2
10.913593578327509,-9.854043166697517,7.60652784980537,-3.427220924347434,4.337364681492502,2.7775056046748334,-2.375468546783454,66,16,3
11.557600358219819,-10.199796631025041,8.242704092172636,-3.5073489322147124,4.364503936161055,2.9694775708659615,-2.433008694372336,67,16,4
11.166295919559152,-10.7771597030574,8.545506574484023,-3.809526360124617,4.881708124052178,2.9823695387733586,-2.593366068875942,68,16,5
0.49731956058342874,-0.6162697104628492,0.06654048784352272,-0.4686772708471439,-0.6340148254116552,-0.4239038703039073,0.7423608166912694,46,17,0
0.49132925142617484,-0.6379998558931169,0.1164087908189863,-0.5015362965985648,-0.6921563675959266,-0.4187287415785293,0.8147158112294162,47,17,1
0.5371617699723029,-0.6150006825547619,0.1397040680242086,-0.4659933233374687,-0.6614529864695976,-0.4586886180594421,0.7856371247617491,48,17,2
0.5887678031580302,-0.6640495952661726,0.1191052614879608,-0.4704600463814998,-0.6285177858095474,-0.44974405137501094,0.888481189044299,49,17,3
0.5588816603449396,-0.7256165770484846,0.14269616553276407,-0.5044077182208132,-0.6235111796334462,-0.42760468658885986,0.8193349884250655,50,17,4
0.6119942532607058,-0.6737125812103293,0.19255735882823072,-0.489517414813409,-0.6762512829018108,-0.41754499363215936,0.8295866415369049,51,17,5
9.205589025856536,-10.2270957099448,8.569040215111121,-3.81855635577347,3.9712005051361574,3.2918156351714893,-2.8362894025264866,67,18,0
10.699368823594053,-9.000000127250837,8.20831800186064,-4.160185532071081,4.6517170819521105,2.885166454377544,-3.29302191633115,68,18,1
12.505650494091103,-10.431955150757402,7.160907827234168,-3.953454038740243,4.11989956361028,3.3794817105341033,-2.911558704419988,69,18,2
12.854590588284193,-12.097031812392515,8.340018773248222,-3.409805248544037,3.287912612911341,2.954354090850257,-3.3332228581400263,70,18,3
11.231245493183216,-12.413719625848476,9.68878782552284,-4.03474187565594,4.751721281082677,2.321477157917578,-2.996823467792714,71,18,4
9.694055191184258,-10.908871943829507,9.97786261965901,-4.70054059142138,5.4739435789857085,3.4687346793080964,-2.4349908606319257,72,18,5
0.12058998201378646,-0.03032651123927848,0.39003151676702935,-0.4979551270321638,-0.1056207694550895,-0.44956266108300785,0.6557761163762859,53,19,0
0.17532189900119916,-0.07198374013491941,0.40461790552385674,-0.5759920208082598,0.020773249815277492,-0.4804976643092904,0.6423263995660153,54,19,1
0.20736646264426276,-0.11425853078726805,0.3959376221824576,-0.5646125302642475,-0.07593242786362943,-0.3788547521952506,0.6730673832096415,55,19,2
0.24144611067915758,-0.15540262023077764,0.4569922860800617,-0.5584356716027925,-0.046815358504641996,-0.41446992837697494,0.6174094406644817,56,19,3
0.2829832694165435,-0.24437605502873241,0.4976159879980959,-0.5982061043810629,0.06000264064325402,-0.4017192928216679,0.6206420222173732,57,19,4
0.3930931319499206,-0.2284604315565368,0.548419541992768,-0.6316351749406971,0.01802839805926722,-0.35963331728428394,0.6289725324581759,58,19,5
8.889248130443475,-9.129160415235443,6.903336815768569,-4.131876132418703,5.397575622367144,2.47911648712207,-2.2913319629426665,66,20,0
8.002972228987085,-7.926373375007703,7.419869438287695,-3.233737212428008,3.109172088717595,3.6911540511597516,-1.8719055294941664,67,20,1
7.900384468510458,-7.050644018377048,6.4113065857936355,-3.4831629615355983,4.283457919110104,1.9459452133070154,-2.9389873443998096,68,20,2
8.31445281869536,-7.004037196876849,5.715557601983738,-2.9861850649896735,3.1334559469074197,2.8361985313770215,-1.3581906226790088,69,20,3
8.456919853609996,-7.354453460587029,5.674860155579641,-2.5770698283055786,2.9415577540373254,1.9654271837017274,-2.15128169887434,70,20,4
7.309392246823074,-7.508836307021229,5.9781532768242,-2.592082295957635,3.2529531077176412,1.7965519120689708,-1.390305221255658,71,20,5
1.9033520380142175,-1.3756758801669275,0.9129903109636599,-0.9240050595645231,0.5216039460576266,0.6652638718083462,-0.33638865439274807,50,21,0
1.9683926519994204,-1.4137279797145477,1.056227004881854,-0.9198587859249657,0.48717744960275855,0.6663959543594394,-0.4228805101020947,51,21,1
1.9911464740968556,-1.4653264592750839,1.0883328876796137,-1.035373402073846,0.5724764255293175,0.6479477104918674,-0.4000420572739388,52,21,2
2.039150149502133,-1.4553590882669343,1.1523565614313336,-1.053742263193498,0.5343241556569694,0.7167243450185841,-0.3439697744978856,53,21,3
2.0765645025316406,-1.4998516241531272,1.0826290523630149,-1.049741639517411,0.6031355024898701,0.7083031039291695,-0.4815449497531894,54,21,4
2.125253450265512,-1.5395564542835511,1.1776273156740686,-1.0454052660403077,0.5395251464143609,0.7182369704541447,-0.4672910659459743,55,21,5
-11.686396430781224,12.218217360153494,-10.11740465198238,4.691693883826328,-4.457377362581669,-2.7835059543054617,2.8670774944465194,51,22,0
-11.930089355233616,10.81926332465493,-9.919425260510762,5.0279475287481965,-4.937831954512384,-2.955662254456002,2.829488017951172,52,22,1
-10.834085189826416,11.04000951512529,-8.765572907225716,4.892593586037963,-4.498381974894876,-3.3801043380238283,2.9974610549617644,53,22,2
-11.14589863109137,10.028634283506248,-8.984662644189145,4.33378972321529,-3.5435555670156886,-3.0191125411470607,3.382465128559348,54,22,3
-12.581152392071974,10.301572990709577,-8.086061489357592,4.458142329560185,-4.208510334250905,-2.2554080371065672,3.052054151543329,55,22,4
